File Header:	
File Path:	Z:\Data\Zebrafish Misgeld Wehne 2013\03.24.14 mitoPAGFP + mitoTAGRFP\Fish2\trajectory5.txt
Date:	3/25/2014
Time:	6:04 PM
Orbit_Time_[ms]:	5
Orbit Radius [V]: 	0.0150
Tracking_Treshold_[Hz]:	   5000
Delay_Orbits: 	  1
Number of Particles:	1
Long_Range:	1
Long Range_Treshold_[V]:	0.5882
Data:	
|X Pos [V]|	|Y Pos [V]|	|Z Pos [V]|	|Step #|	|Calc Time [ms]|	|Int 1 [Hz]|	|Int 2 [Hz]|	|Camera Frame|	|Tracking Active|	|Long Range X|	|Long Range Y|
-0.32165	-0.51309	-0.03333	48.00000	5774.00000	215000.00000	208400.00000	2.00000	1.00000	0.00000	0.00000
-0.32157	-0.51288	-0.03186	49.00000	5776.00000	215000.00000	230800.00000	2.00000	1.00000	0.00000	0.00000
-0.32142	-0.51272	-0.03125	50.00000	5761.00000	222000.00000	228600.00000	2.00000	1.00000	0.00000	0.00000
-0.32127	-0.51247	-0.03149	51.00000	5757.00000	234600.00000	231000.00000	2.00000	1.00000	0.00000	0.00000
-0.32122	-0.51226	-0.02991	52.00000	5735.00000	209800.00000	226800.00000	2.00000	1.00000	0.00000	0.00000
-0.32127	-0.51212	-0.02930	53.00000	5762.00000	234600.00000	241000.00000	2.00000	1.00000	0.00000	0.00000
-0.32122	-0.51183	-0.02832	54.00000	5788.00000	221400.00000	232000.00000	2.00000	1.00000	0.00000	0.00000
-0.32107	-0.51166	-0.02808	55.00000	5752.00000	233400.00000	235600.00000	2.00000	1.00000	0.00000	0.00000
-0.32103	-0.51160	-0.02698	56.00000	5792.00000	222800.00000	234600.00000	2.00000	1.00000	0.00000	0.00000
-0.32088	-0.51144	-0.02673	57.00000	5751.00000	231400.00000	233200.00000	2.00000	1.00000	0.00000	0.00000
-0.32072	-0.51129	-0.02795	58.00000	5752.00000	239000.00000	223800.00000	2.00000	1.00000	0.00000	0.00000
-0.32065	-0.51116	-0.02710	59.00000	5754.00000	228000.00000	237000.00000	2.00000	1.00000	0.00000	0.00000
-0.32060	-0.51111	-0.02734	60.00000	5750.00000	231400.00000	228400.00000	2.00000	1.00000	0.00000	0.00000
-0.32050	-0.51092	-0.02820	61.00000	5763.00000	224600.00000	215000.00000	2.00000	1.00000	0.00000	0.00000
-0.32042	-0.51071	-0.02893	62.00000	5740.00000	223200.00000	214800.00000	2.00000	1.00000	0.00000	0.00000
-0.32037	-0.51042	-0.02954	63.00000	5783.00000	218800.00000	211600.00000	2.00000	1.00000	0.00000	0.00000
-0.32031	-0.51021	-0.02954	64.00000	5769.00000	218400.00000	218400.00000	2.00000	1.00000	0.00000	0.00000
-0.32023	-0.50985	-0.02869	65.00000	5757.00000	209800.00000	218000.00000	2.00000	1.00000	0.00000	0.00000
-0.32012	-0.50966	-0.02954	66.00000	5699.00000	224000.00000	214600.00000	2.00000	1.00000	0.00000	0.00000
-0.32006	-0.50969	-0.02881	67.00000	5768.00000	203400.00000	210000.00000	2.00000	1.00000	0.00000	0.00000
-0.31993	-0.50962	-0.02734	68.00000	5699.00000	196200.00000	210200.00000	2.00000	1.00000	0.00000	0.00000
-0.31986	-0.50960	-0.02661	69.00000	5749.00000	202600.00000	210000.00000	2.00000	1.00000	0.00000	0.00000
-0.31985	-0.50982	-0.02551	70.00000	5729.00000	207800.00000	218200.00000	2.00000	1.00000	0.00000	0.00000
-0.31973	-0.50974	-0.02490	71.00000	5748.00000	215400.00000	221200.00000	2.00000	1.00000	0.00000	0.00000
-0.31968	-0.50968	-0.02600	72.00000	5731.00000	223600.00000	211000.00000	2.00000	1.00000	0.00000	0.00000
-0.31956	-0.50960	-0.02637	73.00000	5770.00000	212800.00000	208600.00000	3.00000	1.00000	0.00000	0.00000
-0.31951	-0.50966	-0.02612	74.00000	5730.00000	211400.00000	213200.00000	3.00000	1.00000	0.00000	0.00000
-0.31944	-0.50967	-0.02576	75.00000	5732.00000	203800.00000	207200.00000	3.00000	1.00000	0.00000	0.00000
