File Header:	
File Path:	Z:\Data\Zebrafish Misgeld Wehne 2013\04.14.14 mitoPAGFP + mitoTAGRFP\Trajectory4-Anterograde.txt
Date:	4/15/2014
Time:	2:12 PM
Orbit_Time_[ms]:	5
Orbit Radius [V]: 	0.0150
Tracking_Treshold_[Hz]:	   5000
Delay_Orbits: 	  1
Number of Particles:	1
Long_Range:	1
Long Range_Treshold_[V]:	0.5882
Data:	
|X Pos [V]|	|Y Pos [V]|	|Z Pos [V]|	|Step #|	|Calc Time [ms]|	|Int 1 [Hz]|	|Int 2 [Hz]|	|Camera Frame|	|Tracking Active|	|Long Range X|	|Long Range Y|
0.34659	-0.02747	-0.01270	1.00000	950.00000	179800.00000	95200.00000	2.00000	1.00000	0.00000	0.00000
0.34301	-0.02712	-0.02307	2.00000	938.00000	153800.00000	91000.00000	2.00000	1.00000	0.00000	0.00000
0.33937	-0.02670	-0.03577	3.00000	941.00000	139800.00000	74000.00000	2.00000	1.00000	0.00000	0.00000
0.33558	-0.02629	-0.05017	4.00000	946.00000	138400.00000	67200.00000	2.00000	1.00000	0.00000	0.00000
0.33199	-0.02558	-0.06042	5.00000	929.00000	134600.00000	80600.00000	2.00000	1.00000	0.00000	0.00000
0.32819	-0.02518	-0.07336	6.00000	957.00000	135800.00000	71000.00000	2.00000	1.00000	0.00000	0.00000
0.32453	-0.02446	-0.08887	7.00000	944.00000	125200.00000	57600.00000	2.00000	1.00000	0.00000	0.00000
0.32096	-0.02402	-0.10205	8.00000	934.00000	135400.00000	70000.00000	2.00000	1.00000	0.00000	0.00000
0.31734	-0.02345	-0.11548	9.00000	1247.00000	121800.00000	62200.00000	2.00000	1.00000	0.00000	0.00000
0.31353	-0.02268	-0.12952	10.00000	944.00000	131200.00000	64800.00000	2.00000	1.00000	0.00000	0.00000
0.30992	-0.02206	-0.14282	11.00000	953.00000	130600.00000	67000.00000	2.00000	1.00000	0.00000	0.00000
0.30623	-0.02147	-0.15540	12.00000	952.00000	123400.00000	65600.00000	2.00000	1.00000	0.00000	0.00000
0.30256	-0.02072	-0.16858	13.00000	936.00000	117600.00000	60800.00000	2.00000	1.00000	0.00000	0.00000
0.29904	-0.02002	-0.18213	14.00000	950.00000	127200.00000	64600.00000	2.00000	1.00000	0.00000	0.00000
0.29552	-0.01932	-0.19482	15.00000	973.00000	135200.00000	71600.00000	2.00000	1.00000	0.00000	0.00000
0.29212	-0.01873	-0.20764	16.00000	983.00000	120400.00000	63200.00000	2.00000	1.00000	0.00000	0.00000
0.29007	-0.01857	-0.21741	17.00000	942.00000	123000.00000	75400.00000	2.00000	1.00000	0.00000	0.00000
0.29373	-0.01725	-0.22449	18.00000	1045.00000	96200.00000	67200.00000	2.00000	1.00000	0.00000	0.00000
0.29548	-0.01740	-0.22070	19.00000	3361.00000	25600.00000	30800.00000	2.00000	1.00000	0.00000	0.00000
0.29660	-0.01670	-0.20972	20.00000	5764.00000	25600.00000	44200.00000	2.00000	1.00000	0.00000	0.00000
0.29709	-0.01616	-0.19678	21.00000	5735.00000	24800.00000	47200.00000	2.00000	1.00000	0.00000	0.00000
0.29777	-0.01520	-0.18213	22.00000	5754.00000	22200.00000	46000.00000	2.00000	1.00000	0.00000	0.00000
0.29848	-0.01457	-0.16870	23.00000	5747.00000	24200.00000	47200.00000	2.00000	1.00000	0.00000	0.00000
0.29927	-0.01404	-0.15723	24.00000	5758.00000	30200.00000	53600.00000	2.00000	1.00000	0.00000	0.00000
0.30037	-0.01330	-0.14465	25.00000	5776.00000	28200.00000	52600.00000	2.00000	1.00000	0.00000	0.00000
0.30167	-0.01247	-0.13367	26.00000	5780.00000	32600.00000	56200.00000	2.00000	1.00000	0.00000	0.00000
0.30335	-0.01233	-0.12146	27.00000	5732.00000	33600.00000	61600.00000	2.00000	1.00000	0.00000	0.00000
0.30483	-0.01190	-0.11304	28.00000	5748.00000	42200.00000	64200.00000	2.00000	1.00000	0.00000	0.00000
0.30666	-0.01137	-0.10376	29.00000	5772.00000	38400.00000	60800.00000	2.00000	1.00000	0.00000	0.00000
0.30847	-0.01107	-0.09387	30.00000	5747.00000	39800.00000	65000.00000	2.00000	1.00000	0.00000	0.00000
0.31018	-0.01068	-0.08411	31.00000	5755.00000	49000.00000	79400.00000	2.00000	1.00000	0.00000	0.00000
0.31227	-0.01029	-0.07385	32.00000	5759.00000	50200.00000	83800.00000	2.00000	1.00000	0.00000	0.00000
0.31447	-0.01017	-0.06775	33.00000	5740.00000	74800.00000	101200.00000	2.00000	1.00000	0.00000	0.00000
0.31673	-0.00997	-0.06152	34.00000	5792.00000	78000.00000	106400.00000	2.00000	1.00000	0.00000	0.00000
0.31915	-0.00998	-0.05847	35.00000	5926.00000	105200.00000	122400.00000	2.00000	1.00000	0.00000	0.00000
0.32120	-0.00985	-0.05737	36.00000	6021.00000	124200.00000	130600.00000	2.00000	1.00000	0.00000	0.00000
0.32317	-0.00970	-0.05652	37.00000	6127.00000	136600.00000	142200.00000	3.00000	1.00000	0.00000	0.00000
0.32483	-0.00941	-0.05383	38.00000	5758.00000	139000.00000	158800.00000	3.00000	1.00000	0.00000	0.00000
0.32615	-0.00932	-0.05249	39.00000	5807.00000	146800.00000	156600.00000	3.00000	1.00000	0.00000	0.00000
0.32735	-0.00899	-0.05078	40.00000	5751.00000	147800.00000	160800.00000	3.00000	1.00000	0.00000	0.00000
0.32818	-0.00827	-0.05078	41.00000	5781.00000	153200.00000	153200.00000	3.00000	1.00000	0.00000	0.00000
0.32898	-0.00790	-0.05127	42.00000	5756.00000	148800.00000	144800.00000	3.00000	1.00000	0.00000	0.00000
0.32964	-0.00758	-0.05396	43.00000	5748.00000	165000.00000	143800.00000	3.00000	1.00000	0.00000	0.00000
0.33011	-0.00702	-0.05603	44.00000	5743.00000	154000.00000	138400.00000	3.00000	1.00000	0.00000	0.00000
0.33027	-0.00653	-0.05701	45.00000	5752.00000	166000.00000	157400.00000	3.00000	1.00000	0.00000	0.00000
0.33047	-0.00598	-0.05933	46.00000	5737.00000	159600.00000	141600.00000	3.00000	1.00000	0.00000	0.00000
0.33055	-0.00532	-0.05823	47.00000	5752.00000	138000.00000	145200.00000	3.00000	1.00000	0.00000	0.00000
0.33057	-0.00489	-0.05847	48.00000	5795.00000	144800.00000	143000.00000	3.00000	1.00000	0.00000	0.00000
0.33075	-0.00440	-0.05798	49.00000	5773.00000	151000.00000	154600.00000	3.00000	1.00000	0.00000	0.00000
0.33102	-0.00380	-0.06055	50.00000	5749.00000	166800.00000	146400.00000	3.00000	1.00000	0.00000	0.00000
0.33106	-0.00322	-0.06189	51.00000	5771.00000	166800.00000	155400.00000	3.00000	1.00000	0.00000	0.00000
0.33123	-0.00243	-0.06238	52.00000	5750.00000	166600.00000	161600.00000	3.00000	1.00000	0.00000	0.00000
0.33134	-0.00178	-0.06274	53.00000	5747.00000	154800.00000	151600.00000	3.00000	1.00000	0.00000	0.00000
0.33126	-0.00105	-0.06335	54.00000	5736.00000	159400.00000	154000.00000	3.00000	1.00000	0.00000	0.00000
0.33131	-0.00054	-0.06409	55.00000	5749.00000	153000.00000	147200.00000	3.00000	1.00000	0.00000	0.00000
0.33130	-0.00017	-0.06555	56.00000	5753.00000	155400.00000	144000.00000	3.00000	1.00000	0.00000	0.00000
0.33117	0.00025	-0.06396	57.00000	5757.00000	148400.00000	160000.00000	3.00000	1.00000	0.00000	0.00000
0.33125	0.00060	-0.06421	58.00000	5740.00000	141200.00000	139400.00000	3.00000	1.00000	0.00000	0.00000
0.33121	0.00104	-0.06299	59.00000	5786.00000	144800.00000	153000.00000	3.00000	1.00000	0.00000	0.00000
0.33154	0.00152	-0.06299	60.00000	5703.00000	147800.00000	147000.00000	3.00000	1.00000	0.00000	0.00000
0.33184	0.00185	-0.06421	61.00000	5743.00000	151600.00000	142000.00000	3.00000	1.00000	0.00000	0.00000
0.33220	0.00222	-0.06458	62.00000	5755.00000	154000.00000	150600.00000	3.00000	1.00000	0.00000	0.00000
0.33250	0.00242	-0.06506	63.00000	5855.00000	153000.00000	148600.00000	3.00000	1.00000	0.00000	0.00000
0.33265	0.00299	-0.06299	64.00000	5750.00000	139400.00000	154600.00000	3.00000	1.00000	0.00000	0.00000
0.33281	0.00355	-0.06238	65.00000	5750.00000	155400.00000	160200.00000	3.00000	1.00000	0.00000	0.00000
0.33311	0.00405	-0.06287	66.00000	5772.00000	159800.00000	155800.00000	4.00000	1.00000	0.00000	0.00000
0.33337	0.00432	-0.06348	67.00000	5761.00000	156800.00000	151200.00000	4.00000	1.00000	0.00000	0.00000
0.33361	0.00468	-0.06421	68.00000	5742.00000	157000.00000	150800.00000	4.00000	1.00000	0.00000	0.00000
0.33379	0.00516	-0.06360	69.00000	5728.00000	154200.00000	158400.00000	4.00000	1.00000	0.00000	0.00000
0.33394	0.00558	-0.06458	70.00000	5765.00000	160200.00000	152200.00000	4.00000	1.00000	0.00000	0.00000
0.33405	0.00593	-0.06360	71.00000	5779.00000	140200.00000	146400.00000	4.00000	1.00000	0.00000	0.00000
0.33426	0.00640	-0.06580	72.00000	5749.00000	155800.00000	138800.00000	4.00000	1.00000	0.00000	0.00000
0.33435	0.00698	-0.06458	73.00000	5769.00000	150800.00000	159600.00000	4.00000	1.00000	0.00000	0.00000
0.33448	0.00747	-0.06531	74.00000	5764.00000	150000.00000	144600.00000	4.00000	1.00000	0.00000	0.00000
0.33446	0.00791	-0.06421	75.00000	5745.00000	150800.00000	158800.00000	4.00000	1.00000	0.00000	0.00000
0.33463	0.00855	-0.06323	76.00000	5743.00000	152000.00000	159600.00000	4.00000	1.00000	0.00000	0.00000
0.33477	0.00881	-0.06287	77.00000	5750.00000	145400.00000	148000.00000	4.00000	1.00000	0.00000	0.00000
0.33494	0.00913	-0.06384	78.00000	5727.00000	154000.00000	146200.00000	4.00000	1.00000	0.00000	0.00000
0.33512	0.00954	-0.06445	79.00000	5766.00000	158400.00000	153200.00000	4.00000	1.00000	0.00000	0.00000
0.33525	0.01003	-0.06470	80.00000	5882.00000	151000.00000	148400.00000	4.00000	1.00000	0.00000	0.00000
0.33522	0.01032	-0.06543	81.00000	5967.00000	153200.00000	147400.00000	4.00000	1.00000	0.00000	0.00000
0.33507	0.01074	-0.06580	82.00000	6090.00000	153600.00000	150400.00000	4.00000	1.00000	0.00000	0.00000
0.33503	0.01118	-0.06555	83.00000	5746.00000	156400.00000	157800.00000	4.00000	1.00000	0.00000	0.00000
0.33490	0.01152	-0.06592	84.00000	5812.00000	147600.00000	144400.00000	4.00000	1.00000	0.00000	0.00000
0.33484	0.01173	-0.06653	85.00000	5758.00000	146800.00000	142200.00000	4.00000	1.00000	0.00000	0.00000
0.33485	0.01188	-0.06824	86.00000	5759.00000	149400.00000	136600.00000	4.00000	1.00000	0.00000	0.00000
