File Header:	
File Path:	Z:\Data\Zebrafish Misgeld Wehne 2013\04.14.14 mitoPAGFP + mitoTAGRFP\Trajectory11-Anterograde.txt
Date:	4/15/2014
Time:	3:43 PM
Orbit_Time_[ms]:	5
Orbit Radius [V]: 	0.0150
Tracking_Treshold_[Hz]:	   5000
Delay_Orbits: 	  1
Number of Particles:	1
Long_Range:	1
Long Range_Treshold_[V]:	0.5882
Data:	
|X Pos [V]|	|Y Pos [V]|	|Z Pos [V]|	|Step #|	|Calc Time [ms]|	|Int 1 [Hz]|	|Int 2 [Hz]|	|Camera Frame|	|Tracking Active|	|Long Range X|	|Long Range Y|
0.02950	-0.07418	0.00684	1.00000	928.00000	12800.00000	18000.00000	1.00000	1.00000	0.00000	0.00000
0.02996	-0.07335	0.01233	2.00000	957.00000	10800.00000	14200.00000	1.00000	1.00000	0.00000	0.00000
0.03023	-0.07291	0.01868	3.00000	952.00000	10800.00000	14800.00000	1.00000	1.00000	0.00000	0.00000
0.03033	-0.07256	0.02197	4.00000	950.00000	11400.00000	13400.00000	1.00000	1.00000	0.00000	0.00000
0.03040	-0.07198	0.02917	5.00000	949.00000	10800.00000	15400.00000	1.00000	1.00000	0.00000	0.00000
0.03077	-0.07126	0.03784	6.00000	945.00000	9600.00000	14800.00000	1.00000	1.00000	0.00000	0.00000
0.03040	-0.07062	0.04529	7.00000	950.00000	9000.00000	13000.00000	1.00000	1.00000	0.00000	0.00000
0.03046	-0.06989	0.05115	8.00000	984.00000	11200.00000	15000.00000	1.00000	1.00000	0.00000	0.00000
0.03046	-0.06931	0.05701	9.00000	950.00000	11800.00000	15800.00000	1.00000	1.00000	0.00000	0.00000
0.03035	-0.06865	0.06421	10.00000	955.00000	10200.00000	14600.00000	1.00000	1.00000	0.00000	0.00000
0.03027	-0.06815	0.06885	11.00000	957.00000	10200.00000	12800.00000	1.00000	1.00000	0.00000	0.00000
0.02999	-0.06772	0.07886	12.00000	944.00000	10000.00000	16400.00000	1.00000	1.00000	0.00000	0.00000
0.03004	-0.06743	0.08740	13.00000	966.00000	10600.00000	16200.00000	1.00000	1.00000	0.00000	0.00000
0.03014	-0.06671	0.09912	14.00000	950.00000	10400.00000	18600.00000	2.00000	1.00000	0.00000	0.00000
0.02962	-0.06599	0.10693	15.00000	936.00000	8800.00000	13000.00000	2.00000	1.00000	0.00000	0.00000
0.02959	-0.06533	0.10693	16.00000	969.00000	11600.00000	11600.00000	2.00000	1.00000	0.00000	0.00000
0.02972	-0.06526	0.11511	17.00000	962.00000	7600.00000	11400.00000	2.00000	1.00000	0.00000	0.00000
0.02986	-0.06431	0.12073	18.00000	925.00000	8800.00000	11600.00000	2.00000	1.00000	0.00000	0.00000
0.02952	-0.06392	0.12524	19.00000	4801.00000	12200.00000	15200.00000	2.00000	1.00000	0.00000	0.00000
0.02933	-0.06292	0.12793	20.00000	5755.00000	11600.00000	13200.00000	2.00000	1.00000	0.00000	0.00000
0.02908	-0.06255	0.13208	21.00000	5771.00000	9600.00000	11800.00000	2.00000	1.00000	0.00000	0.00000
0.02831	-0.06188	0.13538	22.00000	5746.00000	11400.00000	13400.00000	2.00000	1.00000	0.00000	0.00000
0.02757	-0.06155	0.13513	23.00000	5745.00000	11600.00000	11400.00000	2.00000	1.00000	0.00000	0.00000
0.02678	-0.06102	0.12512	24.00000	5761.00000	13600.00000	8200.00000	2.00000	1.00000	0.00000	0.00000
0.02656	-0.06082	0.11755	25.00000	5887.00000	12000.00000	8200.00000	2.00000	1.00000	0.00000	0.00000
0.02639	-0.06003	0.11462	26.00000	5974.00000	15800.00000	13600.00000	2.00000	1.00000	0.00000	0.00000
0.02598	-0.05961	0.11609	27.00000	6111.00000	10600.00000	11400.00000	2.00000	1.00000	0.00000	0.00000
0.02581	-0.05845	0.11792	28.00000	5760.00000	12800.00000	14000.00000	2.00000	1.00000	0.00000	0.00000
0.02630	-0.05763	0.12097	29.00000	5753.00000	11200.00000	13000.00000	2.00000	1.00000	0.00000	0.00000
0.02654	-0.05718	0.11890	30.00000	5763.00000	16000.00000	14400.00000	2.00000	1.00000	0.00000	0.00000
0.02682	-0.05589	0.11609	31.00000	5747.00000	16600.00000	14400.00000	2.00000	1.00000	0.00000	0.00000
0.02705	-0.05467	0.12073	32.00000	5733.00000	14800.00000	18600.00000	2.00000	1.00000	0.00000	0.00000
0.02733	-0.05368	0.11621	33.00000	5763.00000	19600.00000	15600.00000	2.00000	1.00000	0.00000	0.00000
0.02780	-0.05206	0.11670	34.00000	5983.00000	16200.00000	16600.00000	2.00000	1.00000	0.00000	0.00000
0.02801	-0.05083	0.11316	35.00000	5783.00000	21600.00000	18000.00000	2.00000	1.00000	0.00000	0.00000
0.02864	-0.04911	0.11194	36.00000	5750.00000	23600.00000	22200.00000	2.00000	1.00000	0.00000	0.00000
0.02925	-0.04746	0.10718	37.00000	5767.00000	27200.00000	21400.00000	2.00000	1.00000	0.00000	0.00000
0.03007	-0.04495	0.10400	38.00000	5778.00000	38600.00000	32800.00000	2.00000	1.00000	0.00000	0.00000
0.03109	-0.04252	0.10107	39.00000	5769.00000	34400.00000	29600.00000	2.00000	1.00000	0.00000	0.00000
0.03201	-0.03981	0.10364	40.00000	5762.00000	41800.00000	47400.00000	2.00000	1.00000	0.00000	0.00000
0.03348	-0.03711	0.10315	41.00000	5758.00000	48000.00000	46800.00000	2.00000	1.00000	0.00000	0.00000
0.03501	-0.03345	0.10168	42.00000	5774.00000	65000.00000	60400.00000	2.00000	1.00000	0.00000	0.00000
0.03626	-0.03040	0.10132	43.00000	5769.00000	76200.00000	74600.00000	2.00000	1.00000	0.00000	0.00000
0.03766	-0.02717	0.09851	44.00000	5786.00000	94800.00000	82000.00000	2.00000	1.00000	0.00000	0.00000
0.03840	-0.02472	0.09607	45.00000	5760.00000	103400.00000	91400.00000	2.00000	1.00000	0.00000	0.00000
0.03913	-0.02256	0.09375	46.00000	5751.00000	121000.00000	107600.00000	2.00000	1.00000	0.00000	0.00000
0.04006	-0.02017	0.09338	47.00000	5790.00000	114600.00000	112000.00000	2.00000	1.00000	0.00000	0.00000
0.04101	-0.01827	0.09167	48.00000	5762.00000	121800.00000	111400.00000	3.00000	1.00000	0.00000	0.00000
0.04177	-0.01676	0.09119	49.00000	5762.00000	133200.00000	129800.00000	3.00000	1.00000	0.00000	0.00000
0.04251	-0.01533	0.09045	50.00000	5796.00000	131000.00000	125600.00000	3.00000	1.00000	0.00000	0.00000
0.04302	-0.01411	0.08960	51.00000	5755.00000	146200.00000	139400.00000	3.00000	1.00000	0.00000	0.00000
0.04342	-0.01293	0.08997	52.00000	5771.00000	150000.00000	152200.00000	3.00000	1.00000	0.00000	0.00000
0.04381	-0.01183	0.09045	53.00000	5975.00000	147000.00000	149800.00000	3.00000	1.00000	0.00000	0.00000
0.04420	-0.01080	0.09106	54.00000	5758.00000	153400.00000	158000.00000	3.00000	1.00000	0.00000	0.00000
