File Header:	
File Path:	Z:\Data\Zebrafish Misgeld Wehne 2013\04.14.14 mitoPAGFP + mitoTAGRFP\Trajectory10-retrograde.txt
Date:	4/15/2014
Time:	3:23 PM
Orbit_Time_[ms]:	5
Orbit Radius [V]: 	0.0150
Tracking_Treshold_[Hz]:	   5000
Delay_Orbits: 	  1
Number of Particles:	1
Long_Range:	1
Long Range_Treshold_[V]:	0.5882
Data:	
|X Pos [V]|	|Y Pos [V]|	|Z Pos [V]|	|Step #|	|Calc Time [ms]|	|Int 1 [Hz]|	|Int 2 [Hz]|	|Camera Frame|	|Tracking Active|	|Long Range X|	|Long Range Y|
0.02276	0.13771	-0.02454	65.00000	5762.00000	97200.00000	106000.00000	3.00000	1.00000	0.00000	0.00000
0.02288	0.13706	-0.02429	66.00000	5744.00000	96400.00000	97200.00000	3.00000	1.00000	0.00000	0.00000
0.02320	0.13688	-0.02625	67.00000	5752.00000	105200.00000	95400.00000	3.00000	1.00000	0.00000	0.00000
0.02338	0.13640	-0.02832	68.00000	5749.00000	113200.00000	101600.00000	3.00000	1.00000	0.00000	0.00000
0.02353	0.13606	-0.02856	69.00000	5822.00000	107800.00000	106200.00000	3.00000	1.00000	0.00000	0.00000
0.02366	0.13534	-0.02881	70.00000	5805.00000	109400.00000	107800.00000	3.00000	1.00000	0.00000	0.00000
0.02366	0.13483	-0.02759	71.00000	5907.00000	98800.00000	104600.00000	3.00000	1.00000	0.00000	0.00000
0.02382	0.13418	-0.02686	72.00000	6012.00000	94600.00000	97800.00000	3.00000	1.00000	0.00000	0.00000
0.02396	0.13354	-0.02820	73.00000	6107.00000	106200.00000	98800.00000	3.00000	1.00000	0.00000	0.00000
0.02386	0.13296	-0.02625	74.00000	5806.00000	94000.00000	103400.00000	3.00000	1.00000	0.00000	0.00000
0.02376	0.13261	-0.02576	75.00000	5774.00000	103600.00000	105600.00000	3.00000	1.00000	0.00000	0.00000
0.02377	0.13210	-0.02649	76.00000	5773.00000	107400.00000	103400.00000	3.00000	1.00000	0.00000	0.00000
0.02380	0.13151	-0.02881	77.00000	5769.00000	112600.00000	99800.00000	3.00000	1.00000	0.00000	0.00000
0.02376	0.13130	-0.03040	78.00000	5757.00000	107200.00000	99000.00000	3.00000	1.00000	0.00000	0.00000
0.02372	0.13078	-0.03247	79.00000	5788.00000	101400.00000	91400.00000	3.00000	1.00000	0.00000	0.00000
0.02363	0.13028	-0.03357	80.00000	5747.00000	108800.00000	102600.00000	3.00000	1.00000	0.00000	0.00000
0.02376	0.12971	-0.03467	81.00000	5761.00000	104800.00000	98600.00000	4.00000	1.00000	0.00000	0.00000
0.02369	0.12898	-0.03650	82.00000	5741.00000	102600.00000	93400.00000	4.00000	1.00000	0.00000	0.00000
0.02379	0.12840	-0.03613	83.00000	5779.00000	96000.00000	97600.00000	4.00000	1.00000	0.00000	0.00000
0.02380	0.12789	-0.03711	84.00000	5760.00000	110600.00000	104800.00000	4.00000	1.00000	0.00000	0.00000
0.02377	0.12752	-0.03479	85.00000	5783.00000	98200.00000	110000.00000	4.00000	1.00000	0.00000	0.00000
0.02393	0.12696	-0.03381	86.00000	5776.00000	97600.00000	102200.00000	4.00000	1.00000	0.00000	0.00000
0.02419	0.12643	-0.03345	87.00000	5785.00000	94400.00000	95800.00000	4.00000	1.00000	0.00000	0.00000
0.02401	0.12580	-0.03357	88.00000	5794.00000	97200.00000	96400.00000	4.00000	1.00000	0.00000	0.00000
0.02423	0.12502	-0.03308	89.00000	5761.00000	99400.00000	101400.00000	4.00000	1.00000	0.00000	0.00000
0.02429	0.12421	-0.03320	90.00000	5764.00000	103800.00000	102800.00000	4.00000	1.00000	0.00000	0.00000
0.02420	0.12334	-0.03125	91.00000	5761.00000	99600.00000	109200.00000	4.00000	1.00000	0.00000	0.00000
0.02441	0.12249	-0.03198	92.00000	5766.00000	97200.00000	93600.00000	4.00000	1.00000	0.00000	0.00000
0.02443	0.12168	-0.03198	93.00000	5756.00000	104200.00000	103600.00000	4.00000	1.00000	0.00000	0.00000
0.02414	0.12101	-0.03027	94.00000	5749.00000	101800.00000	110600.00000	4.00000	1.00000	0.00000	0.00000
0.02409	0.12035	-0.02917	95.00000	5753.00000	94000.00000	98800.00000	4.00000	1.00000	0.00000	0.00000
0.02393	0.11949	-0.02844	96.00000	5738.00000	96200.00000	99600.00000	4.00000	1.00000	0.00000	0.00000
0.02396	0.11861	-0.02771	97.00000	5776.00000	98200.00000	101600.00000	4.00000	1.00000	0.00000	0.00000
0.02373	0.11753	-0.02734	98.00000	5767.00000	97400.00000	98800.00000	4.00000	1.00000	0.00000	0.00000
0.02344	0.11670	-0.02808	99.00000	5756.00000	101200.00000	97200.00000	4.00000	1.00000	0.00000	0.00000
0.02334	0.11590	-0.03027	100.00000	5750.00000	98200.00000	87600.00000	4.00000	1.00000	0.00000	0.00000
0.02314	0.11519	-0.03076	101.00000	5738.00000	104000.00000	101400.00000	4.00000	1.00000	0.00000	0.00000
0.02331	0.11448	-0.03235	102.00000	5777.00000	103000.00000	94600.00000	4.00000	1.00000	0.00000	0.00000
0.02363	0.11408	-0.03076	103.00000	5774.00000	97000.00000	104400.00000	4.00000	1.00000	0.00000	0.00000
0.02373	0.11373	-0.03174	104.00000	5761.00000	97400.00000	92400.00000	4.00000	1.00000	0.00000	0.00000
0.02394	0.11334	-0.03442	105.00000	5745.00000	106600.00000	93200.00000	4.00000	1.00000	0.00000	0.00000
0.02406	0.11292	-0.03320	106.00000	5772.00000	96400.00000	102000.00000	4.00000	1.00000	0.00000	0.00000
0.02435	0.11241	-0.03333	107.00000	5759.00000	96800.00000	95800.00000	4.00000	1.00000	0.00000	0.00000
0.02449	0.11192	-0.03284	108.00000	5767.00000	97600.00000	99800.00000	4.00000	1.00000	0.00000	0.00000
0.02445	0.11148	-0.03369	109.00000	5747.00000	103600.00000	99200.00000	4.00000	1.00000	0.00000	0.00000
0.02450	0.11111	-0.03516	110.00000	5751.00000	105200.00000	97200.00000	4.00000	1.00000	0.00000	0.00000
0.02449	0.11067	-0.03613	111.00000	5786.00000	92600.00000	87800.00000	5.00000	1.00000	0.00000	0.00000
0.02448	0.11031	-0.03540	112.00000	5745.00000	103600.00000	107000.00000	5.00000	1.00000	0.00000	0.00000
0.02453	0.10980	-0.03394	113.00000	5773.00000	97600.00000	105000.00000	5.00000	1.00000	0.00000	0.00000
0.02466	0.10938	-0.03406	114.00000	5737.00000	106200.00000	105400.00000	5.00000	1.00000	0.00000	0.00000
0.02485	0.10867	-0.03625	115.00000	5771.00000	107000.00000	95800.00000	5.00000	1.00000	0.00000	0.00000
0.02492	0.10816	-0.03784	116.00000	5889.00000	111200.00000	102400.00000	5.00000	1.00000	0.00000	0.00000
0.02518	0.10772	-0.03711	117.00000	5981.00000	94200.00000	97400.00000	5.00000	1.00000	0.00000	0.00000
0.02536	0.10732	-0.03784	118.00000	6134.00000	98000.00000	94200.00000	5.00000	1.00000	0.00000	0.00000
0.02534	0.10666	-0.04163	119.00000	5755.00000	104000.00000	85800.00000	5.00000	1.00000	0.00000	0.00000
0.02525	0.10608	-0.04138	120.00000	5805.00000	94400.00000	95000.00000	5.00000	1.00000	0.00000	0.00000
0.02515	0.10565	-0.04053	121.00000	5766.00000	87400.00000	91200.00000	5.00000	1.00000	0.00000	0.00000
0.02501	0.10493	-0.03833	122.00000	5767.00000	95800.00000	106600.00000	5.00000	1.00000	0.00000	0.00000
0.02487	0.10421	-0.03784	123.00000	5757.00000	92200.00000	94400.00000	5.00000	1.00000	0.00000	0.00000
0.02480	0.10370	-0.03650	124.00000	5765.00000	89400.00000	95200.00000	5.00000	1.00000	0.00000	0.00000
0.02480	0.10319	-0.03735	125.00000	5803.00000	99800.00000	95200.00000	5.00000	1.00000	0.00000	0.00000
0.02472	0.10268	-0.03711	126.00000	5772.00000	97200.00000	98200.00000	5.00000	1.00000	0.00000	0.00000
0.02454	0.10228	-0.03662	127.00000	5770.00000	102200.00000	104200.00000	5.00000	1.00000	0.00000	0.00000
0.02432	0.10174	-0.03589	128.00000	5767.00000	93800.00000	96800.00000	5.00000	1.00000	0.00000	0.00000
0.02426	0.10123	-0.03760	129.00000	5787.00000	106000.00000	96800.00000	5.00000	1.00000	0.00000	0.00000
0.02418	0.10050	-0.03650	130.00000	5751.00000	95800.00000	101200.00000	5.00000	1.00000	0.00000	0.00000
0.02411	0.09991	-0.03784	131.00000	5764.00000	98800.00000	92000.00000	5.00000	1.00000	0.00000	0.00000
0.02408	0.09947	-0.04016	132.00000	5763.00000	102600.00000	91200.00000	5.00000	1.00000	0.00000	0.00000
0.02393	0.09868	-0.03918	133.00000	5758.00000	91600.00000	96000.00000	5.00000	1.00000	0.00000	0.00000
0.02368	0.09815	-0.03894	134.00000	5779.00000	89800.00000	90800.00000	5.00000	1.00000	0.00000	0.00000
0.02343	0.09754	-0.03833	135.00000	5762.00000	97800.00000	100400.00000	5.00000	1.00000	0.00000	0.00000
0.02332	0.09697	-0.03748	136.00000	5764.00000	91600.00000	95200.00000	5.00000	1.00000	0.00000	0.00000
0.02303	0.09606	-0.03638	137.00000	5748.00000	97800.00000	103000.00000	5.00000	1.00000	0.00000	0.00000
0.02277	0.09553	-0.03906	138.00000	5773.00000	104800.00000	91400.00000	5.00000	1.00000	0.00000	0.00000
0.02256	0.09483	-0.04089	139.00000	5753.00000	106200.00000	96800.00000	5.00000	1.00000	0.00000	0.00000
0.02223	0.09409	-0.04016	140.00000	5775.00000	98200.00000	101800.00000	6.00000	1.00000	0.00000	0.00000
0.02199	0.09356	-0.03906	141.00000	5701.00000	90200.00000	95000.00000	6.00000	1.00000	0.00000	0.00000
0.02178	0.09317	-0.03772	142.00000	5748.00000	96800.00000	103000.00000	6.00000	1.00000	0.00000	0.00000
0.02174	0.09288	-0.03613	143.00000	5769.00000	93800.00000	101000.00000	6.00000	1.00000	0.00000	0.00000
0.02144	0.09256	-0.03564	144.00000	5764.00000	94000.00000	96000.00000	6.00000	1.00000	0.00000	0.00000
0.02151	0.09212	-0.03918	145.00000	5774.00000	105000.00000	87800.00000	6.00000	1.00000	0.00000	0.00000
0.02118	0.09183	-0.04004	146.00000	5738.00000	101000.00000	96400.00000	6.00000	1.00000	0.00000	0.00000
0.02086	0.09153	-0.04248	147.00000	5760.00000	106600.00000	94200.00000	6.00000	1.00000	0.00000	0.00000
0.02069	0.09121	-0.04077	148.00000	5777.00000	92200.00000	100000.00000	6.00000	1.00000	0.00000	0.00000
0.02068	0.09113	-0.03967	149.00000	5744.00000	89000.00000	93800.00000	6.00000	1.00000	0.00000	0.00000
0.02072	0.09070	-0.04163	150.00000	5748.00000	103800.00000	93600.00000	6.00000	1.00000	0.00000	0.00000
0.02072	0.09048	-0.04175	151.00000	5750.00000	98600.00000	97600.00000	6.00000	1.00000	0.00000	0.00000
0.02089	0.08991	-0.03918	152.00000	5754.00000	90200.00000	102000.00000	6.00000	1.00000	0.00000	0.00000
0.02077	0.08957	-0.03943	153.00000	5777.00000	88200.00000	86600.00000	6.00000	1.00000	0.00000	0.00000
0.02081	0.08884	-0.04102	154.00000	5754.00000	97000.00000	89200.00000	6.00000	1.00000	0.00000	0.00000
0.02096	0.08858	-0.04163	155.00000	5730.00000	95600.00000	92600.00000	6.00000	1.00000	0.00000	0.00000
0.02107	0.08808	-0.04138	156.00000	5764.00000	90000.00000	90600.00000	6.00000	1.00000	0.00000	0.00000
0.02110	0.08757	-0.04126	157.00000	5755.00000	91400.00000	91600.00000	6.00000	1.00000	0.00000	0.00000
0.02102	0.08737	-0.03967	158.00000	5755.00000	96600.00000	104400.00000	6.00000	1.00000	0.00000	0.00000
0.02105	0.08722	-0.03918	159.00000	5767.00000	98800.00000	101200.00000	6.00000	1.00000	0.00000	0.00000
0.02112	0.08687	-0.04028	160.00000	5743.00000	102600.00000	97000.00000	6.00000	1.00000	0.00000	0.00000
0.02110	0.08665	-0.03809	161.00000	5914.00000	89800.00000	100200.00000	6.00000	1.00000	0.00000	0.00000
