File Header:	
File Path:	Z:\Data\Zebrafish Misgeld Wehne 2013\03.27.14 mitoPAGFP + mitoTAGRFP\Fish4\trajectory4.txt
Date:	3/27/2014
Time:	6:15 PM
Orbit_Time_[ms]:	5
Orbit Radius [V]: 	0.0150
Tracking_Treshold_[Hz]:	   5000
Delay_Orbits: 	  1
Number of Particles:	1
Long_Range:	1
Long Range_Treshold_[V]:	0.5882
Data:	
|X Pos [V]|	|Y Pos [V]|	|Z Pos [V]|	|Step #|	|Calc Time [ms]|	|Int 1 [Hz]|	|Int 2 [Hz]|	|Camera Frame|	|Tracking Active|	|Long Range X|	|Long Range Y|
-0.00613	-0.13160	0.00281	1.00000	975.00000	11000.00000	12600.00000	1.00000	1.00000	0.00000	0.00000
-0.00825	-0.13176	0.00549	2.00000	956.00000	11400.00000	13000.00000	1.00000	1.00000	0.00000	0.00000
-0.01006	-0.13199	0.00061	3.00000	943.00000	12000.00000	9400.00000	1.00000	1.00000	0.00000	0.00000
-0.01102	-0.13253	-0.00378	4.00000	968.00000	12000.00000	9600.00000	1.00000	1.00000	0.00000	0.00000
-0.01256	-0.13301	-0.00488	5.00000	948.00000	10400.00000	9800.00000	1.00000	1.00000	0.00000	0.00000
-0.01434	-0.13345	-0.00256	6.00000	957.00000	9800.00000	11000.00000	1.00000	1.00000	0.00000	0.00000
-0.01623	-0.13426	-0.00659	7.00000	943.00000	10800.00000	8800.00000	1.00000	1.00000	0.00000	0.00000
-0.01821	-0.13430	-0.00952	8.00000	954.00000	10000.00000	8600.00000	1.00000	1.00000	0.00000	0.00000
-0.01983	-0.13531	-0.01440	9.00000	1074.00000	9200.00000	7200.00000	1.00000	1.00000	0.00000	0.00000
-0.02120	-0.13509	-0.01599	10.00000	932.00000	10000.00000	9200.00000	1.00000	1.00000	0.00000	0.00000
-0.02306	-0.13549	-0.02124	11.00000	967.00000	11200.00000	8600.00000	1.00000	1.00000	0.00000	0.00000
-0.02488	-0.13576	-0.02039	12.00000	954.00000	9800.00000	10200.00000	1.00000	1.00000	0.00000	0.00000
-0.02627	-0.13583	-0.02466	13.00000	945.00000	10200.00000	8200.00000	1.00000	1.00000	0.00000	0.00000
-0.02786	-0.13554	-0.02844	14.00000	974.00000	11600.00000	9600.00000	1.00000	1.00000	0.00000	0.00000
-0.02957	-0.13620	-0.03101	15.00000	951.00000	9600.00000	8400.00000	1.00000	1.00000	0.00000	0.00000
-0.03062	-0.13687	-0.04480	16.00000	942.00000	12400.00000	6200.00000	1.00000	1.00000	0.00000	0.00000
-0.03231	-0.13736	-0.04480	17.00000	1298.00000	6600.00000	6600.00000	1.00000	1.00000	0.00000	0.00000
-0.03279	-0.13835	-0.03711	18.00000	980.00000	10000.00000	14600.00000	1.00000	1.00000	0.00000	0.00000
-0.03223	-0.13986	-0.02368	19.00000	2371.00000	9200.00000	18000.00000	1.00000	1.00000	0.00000	0.00000
-0.03196	-0.14226	-0.02136	20.00000	5769.00000	18600.00000	20800.00000	2.00000	1.00000	0.00000	0.00000
-0.03219	-0.14393	-0.01147	21.00000	5707.00000	17400.00000	28400.00000	2.00000	1.00000	0.00000	0.00000
-0.03220	-0.14643	-0.00403	22.00000	5781.00000	21000.00000	30400.00000	2.00000	1.00000	0.00000	0.00000
-0.03242	-0.14869	0.00500	23.00000	5670.00000	21400.00000	33600.00000	2.00000	1.00000	0.00000	0.00000
-0.03275	-0.15131	0.01501	24.00000	5761.00000	25400.00000	41800.00000	2.00000	1.00000	0.00000	0.00000
-0.03302	-0.15474	0.02295	25.00000	5758.00000	41200.00000	61200.00000	2.00000	1.00000	0.00000	0.00000
-0.03363	-0.15828	0.02893	26.00000	5746.00000	62600.00000	84400.00000	2.00000	1.00000	0.00000	0.00000
-0.03457	-0.16258	0.02942	27.00000	5780.00000	101400.00000	103800.00000	2.00000	1.00000	0.00000	0.00000
-0.03562	-0.16700	0.02905	28.00000	5746.00000	140400.00000	137200.00000	2.00000	1.00000	0.00000	0.00000
-0.03645	-0.17102	0.02795	29.00000	5754.00000	177800.00000	167400.00000	2.00000	1.00000	0.00000	0.00000
-0.03736	-0.17450	0.02661	30.00000	5755.00000	218600.00000	203400.00000	2.00000	1.00000	0.00000	0.00000
-0.03818	-0.17739	0.02441	31.00000	5785.00000	247000.00000	221000.00000	2.00000	1.00000	0.00000	0.00000
-0.03884	-0.17987	0.02014	32.00000	5789.00000	287600.00000	231600.00000	2.00000	1.00000	0.00000	0.00000
-0.03935	-0.18201	0.01685	33.00000	5754.00000	283600.00000	240400.00000	2.00000	1.00000	0.00000	0.00000
-0.03981	-0.18378	0.01208	34.00000	5753.00000	321800.00000	253600.00000	2.00000	1.00000	0.00000	0.00000
-0.04038	-0.18521	0.00867	35.00000	5760.00000	320200.00000	269000.00000	2.00000	1.00000	0.00000	0.00000
-0.04088	-0.18659	0.00464	36.00000	5781.00000	346000.00000	281800.00000	2.00000	1.00000	0.00000	0.00000
-0.04138	-0.18765	0.00049	37.00000	5752.00000	335200.00000	272000.00000	2.00000	1.00000	0.00000	0.00000
-0.04194	-0.18876	-0.00208	38.00000	5765.00000	349200.00000	305400.00000	2.00000	1.00000	0.00000	0.00000
-0.04233	-0.18956	-0.00378	39.00000	5754.00000	331800.00000	303000.00000	2.00000	1.00000	0.00000	0.00000
-0.04264	-0.19030	-0.00549	40.00000	5774.00000	332000.00000	303400.00000	2.00000	1.00000	0.00000	0.00000
-0.04296	-0.19104	-0.00769	41.00000	5958.00000	329800.00000	295000.00000	2.00000	1.00000	0.00000	0.00000
-0.04323	-0.19180	-0.00916	42.00000	6011.00000	354400.00000	327600.00000	2.00000	1.00000	0.00000	0.00000
-0.04352	-0.19239	-0.00977	43.00000	6067.00000	326400.00000	315200.00000	2.00000	1.00000	0.00000	0.00000
-0.04371	-0.19302	-0.00940	44.00000	5751.00000	320200.00000	324400.00000	2.00000	1.00000	0.00000	0.00000
-0.04389	-0.19366	-0.00964	45.00000	5815.00000	321000.00000	315200.00000	2.00000	1.00000	0.00000	0.00000
-0.04414	-0.19427	-0.01013	46.00000	5752.00000	320000.00000	311800.00000	2.00000	1.00000	0.00000	0.00000
-0.04420	-0.19485	-0.01160	47.00000	5757.00000	332200.00000	308000.00000	2.00000	1.00000	0.00000	0.00000
-0.04443	-0.19531	-0.01013	48.00000	5760.00000	313400.00000	336400.00000	2.00000	1.00000	0.00000	0.00000
