File Header:	
File Path:	Z:\Data\Zebrafish Misgeld Wehne 2013\03.27.14 mitoPAGFP + mitoTAGRFP\Fish5\trajectory1.txt
Date:	3/27/2014
Time:	6:31 PM
Orbit_Time_[ms]:	5
Orbit Radius [V]: 	0.0150
Tracking_Treshold_[Hz]:	   5000
Delay_Orbits: 	  1
Number of Particles:	1
Long_Range:	1
Long Range_Treshold_[V]:	0.5882
Data:	
|X Pos [V]|	|Y Pos [V]|	|Z Pos [V]|	|Step #|	|Calc Time [ms]|	|Int 1 [Hz]|	|Int 2 [Hz]|	|Camera Frame|	|Tracking Active|	|Long Range X|	|Long Range Y|
-0.04090	0.15869	0.00439	1.00000	954.00000	45200.00000	56000.00000	2.00000	1.00000	0.00000	0.00000
-0.04365	0.15823	0.00854	2.00000	984.00000	40200.00000	49400.00000	2.00000	1.00000	0.00000	0.00000
-0.04617	0.15775	0.01453	3.00000	964.00000	39600.00000	53400.00000	2.00000	1.00000	0.00000	0.00000
-0.04902	0.15754	0.02026	4.00000	985.00000	40400.00000	53600.00000	2.00000	1.00000	0.00000	0.00000
-0.05160	0.15698	0.02527	5.00000	950.00000	38800.00000	49800.00000	2.00000	1.00000	0.00000	0.00000
-0.05421	0.15657	0.03027	6.00000	946.00000	42200.00000	54000.00000	2.00000	1.00000	0.00000	0.00000
-0.05665	0.15607	0.03857	7.00000	934.00000	35200.00000	53000.00000	2.00000	1.00000	0.00000	0.00000
-0.05936	0.15607	0.04077	8.00000	947.00000	42000.00000	46600.00000	2.00000	1.00000	0.00000	0.00000
-0.06206	0.15580	0.04456	9.00000	1052.00000	40400.00000	48800.00000	2.00000	1.00000	0.00000	0.00000
-0.06476	0.15556	0.04968	10.00000	1034.00000	35400.00000	45600.00000	2.00000	1.00000	0.00000	0.00000
-0.06732	0.15532	0.05518	11.00000	941.00000	35800.00000	47000.00000	2.00000	1.00000	0.00000	0.00000
-0.07023	0.15565	0.05310	12.00000	939.00000	38600.00000	34600.00000	2.00000	1.00000	0.00000	0.00000
-0.07250	0.15548	0.05347	13.00000	956.00000	37600.00000	38200.00000	2.00000	1.00000	0.00000	0.00000
-0.07517	0.15502	0.05518	14.00000	958.00000	33800.00000	36600.00000	2.00000	1.00000	0.00000	0.00000
-0.07766	0.15482	0.05786	15.00000	937.00000	34000.00000	38800.00000	2.00000	1.00000	0.00000	0.00000
-0.08030	0.15491	0.06128	16.00000	988.00000	35400.00000	41800.00000	2.00000	1.00000	0.00000	0.00000
-0.08154	0.15488	0.06702	17.00000	1004.00000	32000.00000	42400.00000	2.00000	1.00000	0.00000	0.00000
-0.07908	0.15561	0.07751	18.00000	936.00000	24400.00000	41000.00000	2.00000	1.00000	0.00000	0.00000
-0.07675	0.15586	0.08862	19.00000	4471.00000	12800.00000	22200.00000	2.00000	1.00000	0.00000	0.00000
-0.07488	0.15626	0.09912	20.00000	5749.00000	15400.00000	26000.00000	2.00000	1.00000	0.00000	0.00000
-0.07271	0.15658	0.10400	21.00000	5783.00000	25600.00000	32600.00000	2.00000	1.00000	0.00000	0.00000
-0.07071	0.15705	0.10620	22.00000	5757.00000	26400.00000	29400.00000	2.00000	1.00000	0.00000	0.00000
-0.06918	0.15720	0.11023	23.00000	5743.00000	29000.00000	35400.00000	2.00000	1.00000	0.00000	0.00000
-0.06771	0.15766	0.11072	24.00000	5727.00000	31600.00000	32200.00000	2.00000	1.00000	0.00000	0.00000
-0.06621	0.15803	0.10754	25.00000	5781.00000	41000.00000	34800.00000	2.00000	1.00000	0.00000	0.00000
-0.06519	0.15808	0.10852	26.00000	5756.00000	36000.00000	37600.00000	2.00000	1.00000	0.00000	0.00000
-0.06406	0.15839	0.10657	27.00000	5760.00000	40000.00000	36200.00000	2.00000	1.00000	0.00000	0.00000
-0.06353	0.15813	0.10608	28.00000	5741.00000	35800.00000	34800.00000	2.00000	1.00000	0.00000	0.00000
-0.06309	0.15814	0.10413	29.00000	5737.00000	35400.00000	32000.00000	2.00000	1.00000	0.00000	0.00000
-0.06207	0.15819	0.10229	30.00000	5787.00000	40600.00000	37000.00000	2.00000	1.00000	0.00000	0.00000
-0.06120	0.15835	0.10046	31.00000	5748.00000	41000.00000	37400.00000	2.00000	1.00000	0.00000	0.00000
-0.06090	0.15866	0.09827	32.00000	5757.00000	45400.00000	40600.00000	2.00000	1.00000	0.00000	0.00000
-0.06052	0.15888	0.09790	33.00000	5739.00000	39800.00000	39000.00000	2.00000	1.00000	0.00000	0.00000
-0.06016	0.15879	0.09192	34.00000	5783.00000	50000.00000	37000.00000	2.00000	1.00000	0.00000	0.00000
-0.05972	0.15906	0.09094	35.00000	5882.00000	41000.00000	39000.00000	2.00000	1.00000	0.00000	0.00000
-0.05931	0.15921	0.08899	36.00000	5988.00000	44200.00000	40000.00000	2.00000	1.00000	0.00000	0.00000
-0.05930	0.15936	0.08789	37.00000	6125.00000	44000.00000	41600.00000	2.00000	1.00000	0.00000	0.00000
-0.05905	0.15891	0.08899	38.00000	5763.00000	43400.00000	45600.00000	2.00000	1.00000	0.00000	0.00000
-0.05912	0.15927	0.08850	39.00000	5793.00000	41600.00000	40400.00000	2.00000	1.00000	0.00000	0.00000
-0.05911	0.15920	0.09143	40.00000	5785.00000	32000.00000	37000.00000	2.00000	1.00000	0.00000	0.00000
-0.05912	0.15883	0.09082	41.00000	5762.00000	36800.00000	35600.00000	2.00000	1.00000	0.00000	0.00000
-0.05883	0.15883	0.08557	42.00000	5738.00000	40000.00000	30600.00000	2.00000	1.00000	0.00000	0.00000
-0.05841	0.15832	0.08203	43.00000	5768.00000	40600.00000	34000.00000	2.00000	1.00000	0.00000	0.00000
-0.05827	0.15826	0.08167	44.00000	5783.00000	41000.00000	40200.00000	3.00000	1.00000	0.00000	0.00000
-0.05814	0.15800	0.08008	45.00000	5783.00000	44000.00000	40400.00000	3.00000	1.00000	0.00000	0.00000
-0.05811	0.15764	0.08081	46.00000	5749.00000	38000.00000	39400.00000	3.00000	1.00000	0.00000	0.00000
-0.05786	0.15778	0.08252	47.00000	5760.00000	38800.00000	42200.00000	3.00000	1.00000	0.00000	0.00000
-0.05735	0.15771	0.07898	48.00000	5770.00000	46600.00000	39000.00000	3.00000	1.00000	0.00000	0.00000
-0.05715	0.15780	0.07837	49.00000	5776.00000	41600.00000	40200.00000	3.00000	1.00000	0.00000	0.00000
-0.05714	0.15743	0.07813	50.00000	5751.00000	45600.00000	45000.00000	3.00000	1.00000	0.00000	0.00000
-0.05705	0.15755	0.08057	51.00000	5775.00000	42600.00000	48000.00000	3.00000	1.00000	0.00000	0.00000
-0.05681	0.15738	0.07861	52.00000	5745.00000	48200.00000	43600.00000	3.00000	1.00000	0.00000	0.00000
-0.05692	0.15718	0.07983	53.00000	5758.00000	43000.00000	45600.00000	3.00000	1.00000	0.00000	0.00000
-0.05681	0.15683	0.07861	54.00000	5761.00000	45200.00000	42400.00000	3.00000	1.00000	0.00000	0.00000
-0.05686	0.15632	0.08215	55.00000	5761.00000	37200.00000	44200.00000	3.00000	1.00000	0.00000	0.00000
-0.05689	0.15574	0.08081	56.00000	5742.00000	40000.00000	37400.00000	3.00000	1.00000	0.00000	0.00000
-0.05686	0.15537	0.08411	57.00000	5780.00000	34400.00000	40400.00000	3.00000	1.00000	0.00000	0.00000
-0.05647	0.15493	0.08740	58.00000	5753.00000	35400.00000	41600.00000	3.00000	1.00000	0.00000	0.00000
-0.05638	0.15443	0.08948	59.00000	5771.00000	40400.00000	44600.00000	3.00000	1.00000	0.00000	0.00000
-0.05663	0.15366	0.09106	60.00000	5743.00000	34000.00000	36600.00000	3.00000	1.00000	0.00000	0.00000
-0.05683	0.15319	0.09155	61.00000	5755.00000	37200.00000	38000.00000	3.00000	1.00000	0.00000	0.00000
-0.05668	0.15255	0.08984	62.00000	5738.00000	38600.00000	35400.00000	3.00000	1.00000	0.00000	0.00000
-0.05656	0.15175	0.08801	63.00000	5757.00000	40400.00000	36800.00000	3.00000	1.00000	0.00000	0.00000
-0.05650	0.15139	0.08911	64.00000	5752.00000	39000.00000	41000.00000	3.00000	1.00000	0.00000	0.00000
