File Header:	
File Path:	C:\Documents and Settings\Orbit\Desktop\04.9.14 MitoTag + TagRFP\B6Fish2\trajectory2.txt
Date:	4/10/2014
Time:	7:42 PM
Orbit_Time_[ms]:	5
Orbit Radius [V]: 	0.0150
Tracking_Treshold_[Hz]:	   5000
Delay_Orbits: 	  1
Number of Particles:	1
Long_Range:	1
Long Range_Treshold_[V]:	0.5882
Data:	
|X Pos [V]|	|Y Pos [V]|	|Z Pos [V]|	|Step #|	|Calc Time [ms]|	|Int 1 [Hz]|	|Int 2 [Hz]|	|Camera Frame|	|Tracking Active|	|Long Range X|	|Long Range Y|
-0.02306	-0.02878	-0.05530	48.00000	5758.00000	47400.00000	41800.00000	3.00000	1.00000	0.00000	0.00000
-0.02296	-0.02928	-0.05457	49.00000	5787.00000	53200.00000	55000.00000	3.00000	1.00000	0.00000	0.00000
-0.02279	-0.02961	-0.05664	50.00000	5749.00000	47600.00000	42800.00000	3.00000	1.00000	0.00000	0.00000
-0.02298	-0.02973	-0.05298	51.00000	5785.00000	40600.00000	48600.00000	3.00000	1.00000	0.00000	0.00000
-0.02285	-0.02955	-0.05237	52.00000	5756.00000	48400.00000	49800.00000	3.00000	1.00000	0.00000	0.00000
-0.02272	-0.02973	-0.04980	53.00000	5762.00000	45600.00000	51600.00000	3.00000	1.00000	0.00000	0.00000
-0.02303	-0.02942	-0.05103	54.00000	5799.00000	45600.00000	42800.00000	3.00000	1.00000	0.00000	0.00000
-0.02317	-0.02937	-0.05176	55.00000	5779.00000	46800.00000	45000.00000	3.00000	1.00000	0.00000	0.00000
-0.02329	-0.02919	-0.05273	56.00000	5767.00000	45200.00000	43000.00000	3.00000	1.00000	0.00000	0.00000
-0.02344	-0.02944	-0.05591	57.00000	5770.00000	51600.00000	44000.00000	3.00000	1.00000	0.00000	0.00000
-0.02387	-0.02952	-0.05566	58.00000	5767.00000	46000.00000	46400.00000	3.00000	1.00000	0.00000	0.00000
-0.02402	-0.02949	-0.05371	59.00000	5758.00000	45400.00000	50000.00000	3.00000	1.00000	0.00000	0.00000
-0.02445	-0.02958	-0.05054	60.00000	5775.00000	39600.00000	46200.00000	3.00000	1.00000	0.00000	0.00000
-0.02457	-0.02965	-0.04895	61.00000	5750.00000	47000.00000	50600.00000	3.00000	1.00000	0.00000	0.00000
-0.02494	-0.02970	-0.04858	62.00000	5750.00000	44000.00000	44600.00000	3.00000	1.00000	0.00000	0.00000
-0.02484	-0.02943	-0.04590	63.00000	5779.00000	44800.00000	51000.00000	3.00000	1.00000	0.00000	0.00000
-0.02479	-0.02972	-0.04761	64.00000	5772.00000	50000.00000	45800.00000	3.00000	1.00000	0.00000	0.00000
-0.02472	-0.02973	-0.04895	65.00000	5763.00000	51600.00000	48200.00000	3.00000	1.00000	0.00000	0.00000
-0.02478	-0.02986	-0.04858	66.00000	5736.00000	48200.00000	48800.00000	3.00000	1.00000	0.00000	0.00000
-0.02490	-0.02960	-0.05042	67.00000	5775.00000	45200.00000	41000.00000	3.00000	1.00000	0.00000	0.00000
-0.02511	-0.02981	-0.04932	68.00000	5783.00000	42600.00000	45000.00000	3.00000	1.00000	0.00000	0.00000
-0.02517	-0.03024	-0.04810	69.00000	5754.00000	42400.00000	44800.00000	4.00000	1.00000	0.00000	0.00000
-0.02508	-0.03044	-0.04956	70.00000	5745.00000	47400.00000	43800.00000	4.00000	1.00000	0.00000	0.00000
-0.02513	-0.03088	-0.04919	71.00000	5733.00000	43200.00000	43800.00000	4.00000	1.00000	0.00000	0.00000
-0.02499	-0.03105	-0.04895	72.00000	5737.00000	40600.00000	41000.00000	4.00000	1.00000	0.00000	0.00000
-0.02480	-0.03160	-0.04895	73.00000	5736.00000	46000.00000	46000.00000	4.00000	1.00000	0.00000	0.00000
-0.02500	-0.03191	-0.04883	74.00000	5735.00000	44400.00000	44600.00000	4.00000	1.00000	0.00000	0.00000
-0.02491	-0.03211	-0.04749	75.00000	5711.00000	46200.00000	49200.00000	4.00000	1.00000	0.00000	0.00000
-0.02456	-0.03223	-0.04700	76.00000	5768.00000	49400.00000	50600.00000	4.00000	1.00000	0.00000	0.00000
-0.02463	-0.03235	-0.04980	77.00000	5786.00000	48200.00000	41800.00000	4.00000	1.00000	0.00000	0.00000
-0.02470	-0.03264	-0.04993	78.00000	5747.00000	47400.00000	47000.00000	4.00000	1.00000	0.00000	0.00000
-0.02505	-0.03273	-0.05054	79.00000	5744.00000	44600.00000	43200.00000	4.00000	1.00000	0.00000	0.00000
-0.02485	-0.03264	-0.05127	80.00000	5752.00000	50000.00000	48200.00000	4.00000	1.00000	0.00000	0.00000
-0.02465	-0.03286	-0.05310	81.00000	5775.00000	45200.00000	41000.00000	4.00000	1.00000	0.00000	0.00000
-0.02432	-0.03314	-0.05591	82.00000	5792.00000	47600.00000	41200.00000	4.00000	1.00000	0.00000	0.00000
-0.02444	-0.03333	-0.05688	83.00000	5790.00000	45800.00000	43400.00000	4.00000	1.00000	0.00000	0.00000
-0.02446	-0.03362	-0.05493	84.00000	5753.00000	44800.00000	49200.00000	4.00000	1.00000	0.00000	0.00000
-0.02445	-0.03406	-0.05457	85.00000	5760.00000	46800.00000	47400.00000	4.00000	1.00000	0.00000	0.00000
-0.02440	-0.03419	-0.05688	86.00000	5796.00000	46600.00000	41400.00000	4.00000	1.00000	0.00000	0.00000
-0.02439	-0.03463	-0.05615	87.00000	5762.00000	45000.00000	46400.00000	4.00000	1.00000	0.00000	0.00000
-0.02433	-0.03467	-0.05530	88.00000	5749.00000	42800.00000	44600.00000	4.00000	1.00000	0.00000	0.00000
