File Header:	
File Path:	Z:\Data\Zebrafish Misgeld Wehne 2013\03.27.14 mitoPAGFP + mitoTAGRFP\Fish4\trajectory1.txt
Date:	3/27/2014
Time:	5:54 PM
Orbit_Time_[ms]:	5
Orbit Radius [V]: 	0.0150
Tracking_Treshold_[Hz]:	   5000
Delay_Orbits: 	  1
Number of Particles:	1
Long_Range:	1
Long Range_Treshold_[V]:	0.5882
Data:	
|X Pos [V]|	|Y Pos [V]|	|Z Pos [V]|	|Step #|	|Calc Time [ms]|	|Int 1 [Hz]|	|Int 2 [Hz]|	|Camera Frame|	|Tracking Active|	|Long Range X|	|Long Range Y|
0.25430	-0.26169	-0.00732	1.00000	956.00000	1139000.00000	786600.00000	2.00000	1.00000	0.00000	0.00000
0.25108	-0.26176	-0.01440	2.00000	962.00000	1030600.00000	721800.00000	2.00000	1.00000	0.00000	0.00000
0.24786	-0.26201	-0.02246	3.00000	951.00000	999200.00000	666800.00000	2.00000	1.00000	0.00000	0.00000
0.24464	-0.26202	-0.02905	4.00000	990.00000	930400.00000	667400.00000	2.00000	1.00000	0.00000	0.00000
0.24149	-0.26213	-0.03662	5.00000	946.00000	981400.00000	668600.00000	2.00000	1.00000	0.00000	0.00000
0.23827	-0.26230	-0.04407	6.00000	944.00000	890200.00000	611800.00000	2.00000	1.00000	0.00000	0.00000
0.23512	-0.26248	-0.05188	7.00000	957.00000	917000.00000	620200.00000	2.00000	1.00000	0.00000	0.00000
0.23190	-0.26270	-0.05762	8.00000	954.00000	834200.00000	622400.00000	2.00000	1.00000	0.00000	0.00000
0.22876	-0.26292	-0.06506	9.00000	949.00000	823000.00000	564400.00000	2.00000	1.00000	0.00000	0.00000
0.22554	-0.26312	-0.07214	10.00000	960.00000	849000.00000	595800.00000	2.00000	1.00000	0.00000	0.00000
0.22224	-0.26329	-0.07922	11.00000	950.00000	834000.00000	584800.00000	2.00000	1.00000	0.00000	0.00000
0.21916	-0.26342	-0.08691	12.00000	976.00000	855200.00000	579800.00000	2.00000	1.00000	0.00000	0.00000
0.21602	-0.26366	-0.09351	13.00000	965.00000	857200.00000	614800.00000	2.00000	1.00000	0.00000	0.00000
0.21280	-0.26384	-0.09998	14.00000	960.00000	801000.00000	576600.00000	2.00000	1.00000	0.00000	0.00000
0.20965	-0.26398	-0.10669	15.00000	960.00000	795800.00000	568400.00000	2.00000	1.00000	0.00000	0.00000
0.20652	-0.26436	-0.11328	16.00000	953.00000	776600.00000	555200.00000	2.00000	1.00000	0.00000	0.00000
0.20402	-0.26520	-0.11926	17.00000	947.00000	873000.00000	643600.00000	2.00000	1.00000	0.00000	0.00000
0.20560	-0.26489	-0.11829	18.00000	968.00000	775000.00000	812600.00000	2.00000	1.00000	0.00000	0.00000
0.20931	-0.26535	-0.11011	19.00000	2831.00000	195600.00000	293000.00000	2.00000	1.00000	0.00000	0.00000
0.21136	-0.26546	-0.10168	20.00000	5917.00000	281200.00000	426200.00000	2.00000	1.00000	0.00000	0.00000
0.21319	-0.26558	-0.09338	21.00000	5762.00000	337400.00000	510000.00000	2.00000	1.00000	0.00000	0.00000
0.21502	-0.26569	-0.08521	22.00000	5756.00000	372000.00000	558200.00000	2.00000	1.00000	0.00000	0.00000
0.21671	-0.26569	-0.07629	23.00000	5777.00000	410200.00000	637800.00000	2.00000	1.00000	0.00000	0.00000
0.21853	-0.26586	-0.06860	24.00000	5771.00000	473600.00000	693800.00000	2.00000	1.00000	0.00000	0.00000
0.22029	-0.26593	-0.06177	25.00000	5769.00000	550400.00000	770800.00000	2.00000	1.00000	0.00000	0.00000
0.22212	-0.26606	-0.05493	26.00000	5749.00000	588600.00000	827000.00000	2.00000	1.00000	0.00000	0.00000
0.22380	-0.26614	-0.04834	27.00000	5787.00000	648600.00000	897200.00000	2.00000	1.00000	0.00000	0.00000
0.22534	-0.26627	-0.04297	28.00000	5774.00000	732000.00000	953600.00000	2.00000	1.00000	0.00000	0.00000
0.22680	-0.26640	-0.03833	29.00000	5782.00000	774800.00000	974200.00000	2.00000	1.00000	0.00000	0.00000
0.22804	-0.26652	-0.03442	30.00000	5768.00000	822200.00000	994600.00000	2.00000	1.00000	0.00000	0.00000
0.22919	-0.26674	-0.03113	31.00000	5775.00000	876200.00000	1027600.00000	2.00000	1.00000	0.00000	0.00000
0.23005	-0.26693	-0.02844	32.00000	5765.00000	896200.00000	1022800.00000	2.00000	1.00000	0.00000	0.00000
0.23091	-0.26709	-0.02649	33.00000	5771.00000	923000.00000	1012600.00000	2.00000	1.00000	0.00000	0.00000
0.23154	-0.26728	-0.02393	34.00000	5770.00000	921000.00000	1046600.00000	3.00000	1.00000	0.00000	0.00000
0.23215	-0.26754	-0.02222	35.00000	5767.00000	976000.00000	1061000.00000	3.00000	1.00000	0.00000	0.00000
0.23267	-0.26781	-0.02124	36.00000	5769.00000	976000.00000	1021400.00000	3.00000	1.00000	0.00000	0.00000
0.23303	-0.26790	-0.02002	37.00000	5779.00000	950400.00000	1007400.00000	3.00000	1.00000	0.00000	0.00000
0.23333	-0.26811	-0.01904	38.00000	5767.00000	992200.00000	1036600.00000	3.00000	1.00000	0.00000	0.00000
0.23362	-0.26833	-0.01880	39.00000	5736.00000	992400.00000	1001600.00000	3.00000	1.00000	0.00000	0.00000
0.23388	-0.26848	-0.01770	40.00000	5746.00000	941200.00000	992600.00000	3.00000	1.00000	0.00000	0.00000
0.23420	-0.26865	-0.01758	41.00000	5777.00000	957800.00000	959800.00000	3.00000	1.00000	0.00000	0.00000
0.23442	-0.26894	-0.01770	42.00000	5680.00000	994800.00000	983600.00000	3.00000	1.00000	0.00000	0.00000
0.23468	-0.26909	-0.01770	43.00000	5746.00000	947600.00000	942400.00000	3.00000	1.00000	0.00000	0.00000
0.23489	-0.26929	-0.01758	44.00000	5745.00000	945200.00000	948200.00000	3.00000	1.00000	0.00000	0.00000
0.23508	-0.26941	-0.01794	45.00000	5772.00000	980800.00000	957400.00000	3.00000	1.00000	0.00000	0.00000
0.23525	-0.26954	-0.01843	46.00000	5751.00000	957200.00000	932200.00000	3.00000	1.00000	0.00000	0.00000
0.23540	-0.26979	-0.01868	47.00000	5778.00000	954000.00000	939400.00000	3.00000	1.00000	0.00000	0.00000
0.23552	-0.27014	-0.01892	48.00000	5750.00000	933400.00000	921000.00000	3.00000	1.00000	0.00000	0.00000
